Date,Slope,Slope_Cam
17/08/1998,0.058435473,0.058435473382081084
18/08/1998,0.598150258,0.5981502577678937
19/08/1998,0.416204374,0.4162043738631471
20/08/1998,0.190304057,0.19030405652527604
21/08/1998,-0.000363143,-0.000363143
24/08/1998,0.254279272,0.25427927214515894
25/08/1998,0.446074544,0.44607454406964314
26/08/1998,0.38089925,0.38089925037256545
27/08/1998,-1.17787466,-1.17787466
28/08/1998,-0.151349128,-0.151349128
31/08/1998,-1.393903406,-1.393903406
01/09/1998,0.642148327,0.6421483265917244
02/09/1998,0.130316184,0.13031618358342767
03/09/1998,-0.213514539,-0.213514539
04/09/1998,-0.530023191,-0.530023191
08/09/1998,0.481652762,0.48165276200101226
09/09/1998,-0.266780455,-0.266780455
10/09/1998,-1.294263567,-1.294263567
11/09/1998,-0.192580498,-0.192580498
14/09/1998,0.51253516,0.5125351598579742
15/09/1998,0.66623305,0.6662330501426994
16/09/1998,0.724426058,0.7244260577590823
17/09/1998,0.003267326,0.003267326
18/09/1998,0.509761024,0.5097610244864778
21/09/1998,0.490624097,0.4906240970355929
22/09/1998,1.56977879,1.5697787901089757
23/09/1998,2.884762429,2.884762428874673
24/09/1998,1.793120237,1.7931202374734165
25/09/1998,1.705241016,1.7052410160890035
28/09/1998,1.493246661,1.493246660881783
29/09/1998,1.520276423,1.5202764227760561
30/09/1998,1.428853195,1.4288531950080272
01/10/1998,1.285831782,1.2858317820821794
02/10/1998,1.731788806,1.731788806033173
05/10/1998,1.719566456,1.7195664561260868
06/10/1998,1.916811354,1.916811353819425
07/10/1998,1.485037835,1.4850378350761024
08/10/1998,1.970277773,1.970277773
09/10/1998,1.924621617,1.9246216166951544
12/10/1998,2.232178383,2.2321783833337547
13/10/1998,1.957309903,1.957309903296655
14/10/1998,2.424306079,2.4243060785643906
15/10/1998,3.089737611,3.0897376110598427
16/10/1998,2.65070765,2.6507076500284703
19/10/1998,2.458390705,2.4583907045209563
20/10/1998,1.913964192,1.9139641918903683
21/10/1998,1.6275643,1.6275642997388422
22/10/1998,1.716071775,1.7160717751535324
23/10/1998,1.634831029,1.6348310288463686
26/10/1998,1.558162252,1.5581622524641539
27/10/1998,1.392052329,1.3920523285045772
28/10/1998,1.744507761,1.7445077608939434
29/10/1998,2.254189208,2.254189208145756
30/10/1998,1.777544307,1.7775443066437868
02/11/1998,1.421605752,1.4216057521019565
03/11/1998,1.32367425,1.3236742504931447
04/11/1998,1.097876231,1.097876231444769
05/11/1998,0.715156555,0.7151565549244715
06/11/1998,0.466347101,0.4663471014167244
09/11/1998,0.54688575,0.5468857497537702
10/11/1998,0.510948556,0.5109485556066644
11/11/1998,0.498070775,0.4980707751866627
12/11/1998,0.420065366,0.4200653659433826
13/11/1998,0.603093567,0.603093567
16/11/1998,0.665224116,0.6652241159949919
17/11/1998,0.800485314,0.8004853144210633
18/11/1998,0.818727562,0.8187275619444568
19/11/1998,0.902968701,0.9029687009908743
20/11/1998,1.246025374,1.2460253738086962
23/11/1998,1.183862387,1.1838623871509035
24/11/1998,1.238714294,1.2387142936893065
25/11/1998,1.565838846,1.5658388461755675
27/11/1998,1.385095261,1.3850952612394365
30/11/1998,0.895823353,0.8958233533708627
01/12/1998,1.218849839,1.2188498391868359
02/12/1998,1.199683538,1.1996835380605657
03/12/1998,0.995626496,0.9956264957227345
04/12/1998,1.258740954,1.2587409543163703
07/12/1998,1.179419289,1.179419288755037
08/12/1998,1.144134343,1.144134343035629
09/12/1998,1.271400659,1.2714006594934515
10/12/1998,1.187497279,1.1874972788324512
11/12/1998,0.984267946,0.984267946
14/12/1998,0.474108869,0.4741088691935195
15/12/1998,0.801248894,0.8012488940542387
16/12/1998,0.759531021,0.7595310207830159
17/12/1998,1.036100028,1.0361000279339996
18/12/1998,1.41528827,1.4152882699842175
21/12/1998,1.485644751,1.485644751217161
22/12/1998,1.59059558,1.590595579814608
23/12/1998,1.775596422,1.7755964221872236
24/12/1998,1.740396308,1.740396308131765
28/12/1998,1.248930119,1.2489301185505055
29/12/1998,1.228494996,1.2284949957634532
30/12/1998,1.258803125,1.2588031254248486
31/12/1998,1.192445721,1.1924457210499286
04/01/1999,1.065010673,1.065010673431485
05/01/1999,1.211228308,1.2112283075493835
06/01/1999,1.240693673,1.2406936733647467
07/01/1999,1.493797585,1.4937975851278105
08/01/1999,1.338255525,1.3382555251604493
11/01/1999,1.242730479,1.242730479213894
12/01/1999,1.195971285,1.1959712851997404
13/01/1999,1.089774761,1.0897747612901387
14/01/1999,0.855873664,0.8558736641513724
15/01/1999,1.443659339,1.4436593386016974
19/01/1999,1.412046971,1.412046971081752
20/01/1999,1.441204629,1.441204629475991
21/01/1999,1.147587203,1.1475872028008847
22/01/1999,1.290728797,1.2907287965200083
25/01/1999,1.409479902,1.4094799019623634
26/01/1999,1.581371431,1.5813714312550566
27/01/1999,1.426734838,1.4267348376425737
28/01/1999,1.605659676,1.605659675848474
29/01/1999,1.697965131,1.6979651306692924
01/02/1999,1.257568112,1.2575681118769568
02/02/1999,1.155128345,1.1551283449887693
03/02/1999,1.205415548,1.205415548273663
04/02/1999,1.242631607,1.242631607206182
05/02/1999,1.177940271,1.1779402712950537
08/02/1999,1.130939623,1.1309396231911462
09/02/1999,1.039746943,1.0397469430008461
10/02/1999,1.216825571,1.216825571251535
11/02/1999,1.533115555,1.5331155545601185
12/02/1999,1.384200614,1.3842006142116405
16/02/1999,1.210093114,1.210093114035397
17/02/1999,1.120293602,1.1202936023910879
18/02/1999,1.096825078,1.096825077693988
19/02/1999,1.257323672,1.2573236724047214
22/02/1999,1.407854843,1.4078548430178128
23/02/1999,1.196738298,1.1967382975098542
24/02/1999,0.960140513,0.9601405126434607
25/02/1999,0.772987528,0.7729875280404706
26/02/1999,0.796763902,0.796763902
01/03/1999,0.750585667,0.7505856673955613
02/03/1999,0.580276177,0.5802761766330913
03/03/1999,0.614606904,0.6146069043712139
04/03/1999,0.847756375,0.8477563752314625
05/03/1999,1.037073837,1.0370738371706827
08/03/1999,0.897957617,0.897957617
09/03/1999,0.874693482,0.874693482
10/03/1999,0.908198744,0.9081987442893087
11/03/1999,0.941336711,0.9413367109003834
12/03/1999,0.996775065,0.9967750654758649
15/03/1999,1.055493559,1.055493559320254
16/03/1999,1.097946321,1.0979463208774307
17/03/1999,1.099179205,1.099179204793019
18/03/1999,1.228500809,1.2285008086927944
19/03/1999,1.185757909,1.1857579086353907
22/03/1999,1.244114356,1.2441143558995436
23/03/1999,1.105482844,1.1054828436086734
24/03/1999,1.215910979,1.2159109785078446
25/03/1999,1.343313713,1.3433137128311339
26/03/1999,1.417431972,1.4174319723044648
29/03/1999,1.251461488,1.251461487857318
30/03/1999,1.267514794,1.2675147941594818
31/03/1999,1.233357107,1.2333571074373204
01/04/1999,1.294422882,1.294422882
05/04/1999,1.175404496,1.1754044962890025
06/04/1999,1.219075676,1.2190756761496784
07/04/1999,1.216700445,1.2167004447189111
08/04/1999,1.121891226,1.121891225533361
09/04/1999,1.014626277,1.0146262774901502
12/04/1999,0.974683498,0.9746834976895364
13/04/1999,0.954938769,0.9549387686290914
14/04/1999,0.845777422,0.8457774217202014
15/04/1999,0.995275187,0.9952751870506019
16/04/1999,1.045859083,1.0458590834547308
19/04/1999,0.862597215,0.8625972149296546
20/04/1999,1.094295718,1.0942957178944972
21/04/1999,1.260346342,1.2603463420637508
22/04/1999,1.206216196,1.2062161960352693
23/04/1999,1.324949186,1.3249491856449107
26/04/1999,1.254516718,1.2545167179295476
27/04/1999,1.422933949,1.4229339490798785
28/04/1999,1.296488472,1.2964884719041978
29/04/1999,1.18631346,1.1863134604371657
30/04/1999,1.324081033,1.3240810325069872
03/05/1999,1.225978561,1.2259785607270697
04/05/1999,1.198299327,1.1982993269239914
05/05/1999,1.153163966,1.1531639658370407
06/05/1999,1.080168193,1.0801681928165556
07/05/1999,1.238786408,1.2387864079008457
10/05/1999,1.103126915,1.103126915275061
11/05/1999,1.233414244,1.2334142444144571
12/05/1999,1.241129436,1.2411294357501035
13/05/1999,1.32138304,1.3213830396487134
14/05/1999,1.196259862,1.1962598616831257
17/05/1999,1.145150573,1.1451505726043663
18/05/1999,1.394087329,1.394087329259223
19/05/1999,1.655814933,1.655814932702344
20/05/1999,1.639403334,1.6394033341772847
21/05/1999,1.720629214,1.7206292144860993
24/05/1999,1.446507167,1.4465071671533491
25/05/1999,1.310246455,1.3102464548765305
26/05/1999,1.607694891,1.6076948912603768
27/05/1999,1.680355234,1.6803552337822778
28/05/1999,1.943978256,1.9439782564739245
01/06/1999,1.715981142,1.7159811419065247
02/06/1999,1.713111593,1.7131115926405875
03/06/1999,1.693318247,1.693318246515694
04/06/1999,1.854065882,1.854065881744939
07/06/1999,1.847494945,1.8474949454827663
08/06/1999,1.828686979,1.8286869789246958
09/06/1999,1.923682218,1.9236822176488326
10/06/1999,2.01938225,2.0193822496683294
11/06/1999,1.985220806,1.9852208062082775
14/06/1999,1.948287662,1.948287662338529
15/06/1999,2.002340626,2.0023406259001377
16/06/1999,2.297092387,2.297092386706327
17/06/1999,2.154533789,2.1545337891999843
18/06/1999,2.234312476,2.234312476458292
21/06/1999,2.183373903,2.183373903410131
22/06/1999,2.075495749,2.075495749356504
23/06/1999,2.233430424,2.2334304243535223
24/06/1999,2.215893907,2.2158939065584833
25/06/1999,2.234921323,2.2349213231565677
28/06/1999,2.003078334,2.0030783343164815
29/06/1999,1.88687542,1.886875419696939
30/06/1999,2.013070231,2.013070230887712
01/07/1999,1.7877218,1.7877218004762063
02/07/1999,1.740846168,1.7408461681648415
06/07/1999,1.444288406,1.444288406216373
07/07/1999,1.375391898,1.375391898329741
08/07/1999,1.369834421,1.369834420508111
09/07/1999,1.416426394,1.4164263940731245
12/07/1999,1.326574962,1.3265749621233929
13/07/1999,1.354587789,1.3545877892226499
14/07/1999,1.399596867,1.3995968666342276
15/07/1999,1.495952905,1.495952905279767
16/07/1999,1.66012108,1.6601210803331266
19/07/1999,1.52803599,1.528035989629469
20/07/1999,1.517359803,1.5173598032714297
21/07/1999,1.715451613,1.715451613433324
22/07/1999,1.791327107,1.7913271071050072
23/07/1999,1.957861682,1.9578616815050478
26/07/1999,1.962627407,1.9626274067289904
27/07/1999,2.082480864,2.0824808640611763
28/07/1999,2.170316486,2.170316485558109
29/07/1999,2.129223045,2.1292230454241405
30/07/1999,2.254292164,2.254292163757264
02/08/1999,2.070421929,2.070421929
03/08/1999,2.041875061,2.041875061027844
04/08/1999,1.945623492,1.9456234918128046
05/08/1999,2.115215151,2.1152151512266997
06/08/1999,2.154199631,2.1541996314506195
09/08/1999,2.058386918,2.0583869175066716
10/08/1999,1.905010741,1.9050107407892336
11/08/1999,2.04770511,2.0477051097072962
12/08/1999,2.159671027,2.159671027264018
13/08/1999,2.267579279,2.2675792793643685
16/08/1999,2.175504007,2.1755040071682528
17/08/1999,2.203066512,2.2030665122480144
18/08/1999,2.012137146,2.0121371458971185
19/08/1999,1.916338577,1.9163385766705399
20/08/1999,2.060657989,2.060657989
23/08/1999,1.944076578,1.9440765781044704
24/08/1999,1.782946502,1.7829465023458109
25/08/1999,1.724003599,1.7240035988976317
26/08/1999,1.672908798,1.6729087977806538
27/08/1999,1.715545573,1.715545572605832
30/08/1999,1.521219212,1.5212192123927366
31/08/1999,1.582122764,1.5821227641802622
01/09/1999,1.793190202,1.7931902018551151
02/09/1999,1.778484685,1.7784846849052802
03/09/1999,1.78885302,1.7888530198536132
07/09/1999,1.632744679,1.6327446789726117
08/09/1999,1.687633188,1.6876331884139313
09/09/1999,1.78836804,1.788368039617341
10/09/1999,1.784420153,1.7844201530863926
13/09/1999,1.677172417,1.6771724172421525
14/09/1999,1.622500098,1.6225000978748636
15/09/1999,1.48666725,1.4866672497744864
16/09/1999,1.533987788,1.5339877880971058
17/09/1999,1.803988878,1.803988878292651
20/09/1999,1.588118415,1.5881184154314274
21/09/1999,1.451985041,1.4519850411807724
22/09/1999,1.57855215,1.5785521503442221
23/09/1999,1.361096125,1.3610961245315998
24/09/1999,1.492418347,1.4924183471162822
27/09/1999,1.648542556,1.6485425561516303
28/09/1999,1.662831994,1.6628319944396468
29/09/1999,1.627761827,1.6277618268597038
30/09/1999,1.798916275,1.798916275
01/10/1999,1.801315999,1.8013159988339997
04/10/1999,1.834143363,1.8341433628358486
05/10/1999,1.820100965,1.8201009648824287
06/10/1999,1.83642936,1.8364293599789923
07/10/1999,1.752514237,1.7525142371227302
08/10/1999,1.838269925,1.838269925
11/10/1999,1.769666842,1.7696668423703357
12/10/1999,1.600507045,1.6005070451242045
13/10/1999,1.514308494,1.5143084937217932
14/10/1999,1.687308706,1.687308705633403
15/10/1999,1.619464597,1.6194645968107262
18/10/1999,1.626573194,1.6265731942613568
19/10/1999,1.760089921,1.760089921
20/10/1999,2.003895126,2.0038951260546236
21/10/1999,2.134289378,2.1342893775784626
22/10/1999,2.305254192,2.305254191537244
25/10/1999,2.151724799,2.1517247987524337
26/10/1999,2.106580362,2.106580361562451
27/10/1999,2.141394921,2.141394921
28/10/1999,2.202270259,2.2022702588251053
29/10/1999,1.798520367,1.7985203670566738
01/11/1999,1.847593313,1.8475933134022275
02/11/1999,1.702685105,1.7026851045340967
03/11/1999,1.656269308,1.6562693077148036
04/11/1999,1.557975864,1.5579758642656492
05/11/1999,1.471449021,1.4714490206262738
08/11/1999,1.222698493,1.2226984934747365
09/11/1999,1.147057266,1.1470572657943698
10/11/1999,1.205146821,1.2051468212841054
11/11/1999,1.224728977,1.224728976550315
12/11/1999,1.155719038,1.1557190384253533
15/11/1999,1.024951158,1.024951157626956
16/11/1999,1.04773157,1.0477315697763383
17/11/1999,1.067723778,1.0677237784057632
18/11/1999,1.086214355,1.086214355074414
19/11/1999,1.00884421,1.0088442104018283
22/11/1999,0.909786423,0.9097864227366387
23/11/1999,0.947074554,0.9470745543735524
24/11/1999,0.993249946,0.9932499456425227
26/11/1999,0.745571357,0.7455713568817088
29/11/1999,0.406579543,0.40657954336451446
30/11/1999,0.209851015,0.20985101485780955
01/12/1999,0.232718594,0.23271859379964555
02/12/1999,0.181693566,0.1816935661300728
03/12/1999,0.149694544,0.14969454387038722
06/12/1999,-0.039090034,-0.039090034
07/12/1999,0.006500001,0.006500001
08/12/1999,0.080656381,0.080656381
09/12/1999,0.121527303,0.12152730333950604
10/12/1999,0.24861377,0.2486137698812321
13/12/1999,0.273489757,0.27348975704137685
14/12/1999,0.328673441,0.328673441
15/12/1999,0.467671846,0.4676718460958705
16/12/1999,0.32869085,0.32869084967495843
17/12/1999,0.377627574,0.37762757393932567
20/12/1999,0.210100093,0.2101000933003958
21/12/1999,0.312699145,0.3126991450377795
22/12/1999,0.312333196,0.31233319579284063
23/12/1999,0.358974626,0.3589746259112978
27/12/1999,0.098205054,0.098205054
28/12/1999,0.134400431,0.1344004305220897
29/12/1999,0.108019194,0.1080191937932932
30/12/1999,-0.071836494,-0.071836494
31/12/1999,-0.029462868,-0.029462868
03/01/2000,0.047755577,0.047755577
04/01/2000,-0.028300028,-0.028300028
05/01/2000,0.209658079,0.20965807945948498
06/01/2000,0.248662017,0.24866201685160558
07/01/2000,0.502550898,0.5025508976304207
10/01/2000,0.353053464,0.3530534635862435
11/01/2000,0.33693312,0.3369331204199882
12/01/2000,0.352022448,0.35202244843444586
13/01/2000,0.50420172,0.5042017200874617
14/01/2000,0.570530772,0.5705307724175541
18/01/2000,0.439774179,0.43977417858658563
19/01/2000,0.462618732,0.46261873165600387
20/01/2000,0.493685129,0.49368512929652125
21/01/2000,0.5917214,0.5917214003547856
24/01/2000,0.29410869,0.2941086896706536
25/01/2000,0.407203776,0.4072037764950801
26/01/2000,0.471275747,0.4712757472815058
27/01/2000,0.511272567,0.5112725672270361
28/01/2000,0.249542092,0.24954209170203873
31/01/2000,0.436266235,0.43626623461811254
01/02/2000,0.484436205,0.4844362051065133
02/02/2000,0.457490035,0.4574900346644197
03/02/2000,0.483114805,0.48311480487314457
04/02/2000,0.449227895,0.4492278948873491
07/02/2000,0.361154121,0.3611541212431778
08/02/2000,0.498774048,0.4987740476597719
09/02/2000,0.401999106,0.40199910559119856
10/02/2000,0.415007784,0.4150077840349381
11/02/2000,0.354050358,0.3540503575653941
14/02/2000,0.385165944,0.3851659436680815
15/02/2000,0.544966314,0.5449663141099939
16/02/2000,0.542904948,0.5429049477505643
17/02/2000,0.505111956,0.5051119562286025
18/02/2000,0.241458653,0.24145865316133752
22/02/2000,0.174146144,0.17414614381029414
23/02/2000,0.344708245,0.34470824472028305
24/02/2000,0.415523923,0.4155239231776337
25/02/2000,0.325563443,0.32556344338629367
28/02/2000,0.527586497,0.5275864966427019
29/02/2000,0.603257492,0.6032574916335388
01/03/2000,0.752588347,0.752588347
02/03/2000,0.745507455,0.7455074548619797
03/03/2000,0.845352677,0.8453526766262766
06/03/2000,0.798080331,0.7980803308036779
07/03/2000,0.670281605,0.670281605
08/03/2000,0.749601881,0.7496018808572854
09/03/2000,0.853017836,0.8530178362184393
10/03/2000,0.817356221,0.817356221
13/03/2000,0.646825223,0.6468252227163958
14/03/2000,0.652971386,0.652971386
15/03/2000,0.781168706,0.7811687060744068
16/03/2000,0.621481963,0.6214819628184935
17/03/2000,0.509034274,0.5090342735176937
20/03/2000,0.428667299,0.4286672992871851
21/03/2000,0.422862151,0.42286215097282326
22/03/2000,0.649322449,0.6493224494460607
23/03/2000,0.780405827,0.7804058266230773
24/03/2000,0.92573311,0.9257331099539108
27/03/2000,0.651167432,0.6511674317766164
28/03/2000,0.495837983,0.49583798330178025
29/03/2000,0.549171049,0.5491710494659144
30/03/2000,0.344709364,0.34470936423476495
31/03/2000,0.400368946,0.40036894611754026
03/04/2000,0.449857221,0.44985722078636486
04/04/2000,0.465152356,0.46515235579484215
05/04/2000,0.240940267,0.2409402672012497
06/04/2000,0.205127224,0.20512722422125984
07/04/2000,0.256513749,0.2565137491156501
10/04/2000,0.146837842,0.14683784178157794
11/04/2000,0.007052011,0.007052011
12/04/2000,-0.083466889,-0.083466889
13/04/2000,-0.192100718,-0.192100718
14/04/2000,-0.703537242,-0.703537242
17/04/2000,0.027002495,0.027002495298843642
18/04/2000,0.039385268,0.039385268
19/04/2000,-0.163758855,-0.163758855
20/04/2000,0.055531035,0.055531035239556194
24/04/2000,-0.1719668,-0.1719668
25/04/2000,0.06046829,0.06046829
26/04/2000,-0.149922416,-0.149922416
27/04/2000,-0.062193479,-0.062193479
28/04/2000,-0.059064223,-0.059064223
01/05/2000,0.061930375,0.061930375
02/05/2000,-0.169474618,-0.169474618
03/05/2000,-0.289840264,-0.289840264
04/05/2000,-0.107134758,-0.107134758
05/05/2000,0.112028547,0.11202854704153303
08/05/2000,-0.032906045,-0.032906045
09/05/2000,-0.166740085,-0.166740085
10/05/2000,0.037694642,0.037694642
11/05/2000,0.111671647,0.11167164721192052
12/05/2000,0.285924856,0.2859248562472137
15/05/2000,0.301005271,0.30100527093445034
16/05/2000,0.302018783,0.3020187831582198
17/05/2000,0.329754621,0.3297546213934008
18/05/2000,0.261911711,0.26191171062770746
19/05/2000,0.220946692,0.22094669229248468
22/05/2000,0.063629794,0.063629794
23/05/2000,0.266323028,0.26632302791901974
24/05/2000,0.44545485,0.4454548503708642
25/05/2000,0.485678326,0.48567832616624196
26/05/2000,0.483154836,0.4831548358333356
30/05/2000,0.473945358,0.4739453575986035
31/05/2000,0.538026868,0.5380268677249782
01/06/2000,0.510437711,0.5104377112883369
02/06/2000,0.500059335,0.5000593345759902
05/06/2000,0.479246333,0.4792463330208966
06/06/2000,0.39093351,0.39093351030028195
07/06/2000,0.36349054,0.3634905396586139
08/06/2000,0.225360761,0.2253607606403717
09/06/2000,0.174308297,0.1743082970561969
12/06/2000,0.039062842,0.039062842
13/06/2000,0.224282107,0.22428210653727043
